Références ;Nom de l'article ;Code-barres article;Brand;Type de l'article ;Taille;Couleur;Marché;Genre de l'article ;Groupe de l'article ;Prix;Prix remise
101700467;4P;8684317284463;KINETIX;FOO;43;NAVY;CASUAL;MEN;SHOES;3950 da;
101700467;4P;8684317284456;KINETIX;FOO;42;NAVY;CASUAL;MEN;SHOES;3950 da;
101700467;4P;8684317284449;KINETIX;FOO;41;NAVY;CASUAL;MEN;SHOES;3950 da;
101742092;LORNA HI J 4PR;8684365300016;KINETIX;FOO;35;PINK;LEISUR;GIRL;BOOTS;4250 da;
101742275;LORNA 4PR;8684317930452;KINETIX;FOO;38;GREEN;CASUAL;WOMEN;SHOES;4250 da;
101742275;LORNA 4PR;8684317930469;KINETIX;FOO;39;GREEN;CASUAL;WOMEN;SHOES;4250 da;
101811747;PILLSBURY 4PR;8684317850422;KINETIX;FOO;41;BROWN;CASUAL;MEN;SHOES;4250 da;
101811747;PILLSBURY 4PR;8684317850453;KINETIX;FOO;44;BROWN;CASUAL;MEN;SHOES;4250 da;
101811747;PILLSBURY 4PR;8684317850460;KINETIX;FOO;45;BROWN;CASUAL;MEN;SHOES;4250 da;
101811750;PILLSBURY 4PR;8684317850613;KINETIX;FOO;42;NAVY;CASUAL;MEN;SHOES;4450 da;
101813910;JONES J F 4PR;8684365325613;KINETIX;FOO;34;BLACK;LEISUR;GIRL;SHOES;4450 da;
101813910;JONES J F 4PR;8684365325620;KINETIX;FOO;35;BLACK;LEISUR;GIRL;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296470;POLARIS;FOO;36;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296487;POLARIS;FOO;37;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296494;POLARIS;FOO;38;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296500;POLARIS;FOO;39;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296500;POLARIS;FOO;39;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296517;POLARIS;FOO;40;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296494;POLARIS;FOO;38;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296487;POLARIS;FOO;37;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876201;324006.Z 4PR;8684365296470;POLARIS;FOO;36;BLACK;DRESS;WOMEN;SHOES;4450 da;
101876202;324006.Z 4PR;8684365296524;POLARIS;FOO;36;D BEIGE;DRESS;WOMEN;SHOES;6450 da;
101876202;324006.Z 4PR;8684365296531;POLARIS;FOO;37;D BEIGE;DRESS;WOMEN;SHOES;6450 da;
101876202;324006.Z 4PR;8684365296548;POLARIS;FOO;38;D BEIGE;DRESS;WOMEN;SHOES;6450 da;
101876202;324006.Z 4PR;8684365296555;POLARIS;FOO;39;D BEIGE;DRESS;WOMEN;SHOES;6450 da;
101876202;324006.Z 4PR;8684365296562;POLARIS;FOO;40;D BEIGE;DRESS;WOMEN;SHOES;6450 da;
101876256;324041.Z 4PR;8684365297477;POLARIS;FOO;36;BLACK;DRESS;WOMEN;SHOES;6450 da;
101876256;324041.Z 4PR;8684365297491;POLARIS;FOO;38;BLACK;DRESS;WOMEN;SHOES;6450 da;
101876256;324041.Z 4PR;8684365297507;POLARIS;FOO;39;BLACK;DRESS;WOMEN;SHOES;6450 da;
101876256;324041.Z 4PR;8684365297514;POLARIS;FOO;40;BLACK;DRESS;WOMEN;SHOES;6450 da;
101876261;324043.Z 4PR;8684365298047;POLARIS;FOO;36;NUDE;DRESS;WOMEN;SHOES;7250 da;
101876261;324043.Z 4PR;8684365298054;POLARIS;FOO;37;NUDE;DRESS;WOMEN;SHOES;7250 da;
101876261;324043.Z 4PR;8684365298061;POLARIS;FOO;38;NUDE;DRESS;WOMEN;SHOES;7250 da;
101876261;324043.Z 4PR;8684365298078;POLARIS;FOO;39;NUDE;DRESS;WOMEN;SHOES;7250 da;
101876261;324043.Z 4PR;8684365298085;POLARIS;FOO;40;NUDE;DRESS;WOMEN;SHOES;7250 da;
101876279;324051.Z 4PR;8684365297378;POLARIS;FOO;36;BLACK;DRESS;WOMEN;SHOES;7250 da;
101876279;324051.Z 4PR;8684365297385;POLARIS;FOO;37;BLACK;DRESS;WOMEN;SHOES;7250 da;
101876279;324051.Z 4PR;8684365297392;POLARIS;FOO;38;BLACK;DRESS;WOMEN;SHOES;7250 da;
101876279;324051.Z 4PR;8684365297408;POLARIS;FOO;39;BLACK;DRESS;WOMEN;SHOES;7250 da;
101876279;324051.Z 4PR;8684365297415;POLARIS;FOO;40;BLACK;DRESS;WOMEN;SHOES;7250 da;
101876412;COOPER 4PR;8684317884182;KINETIX;FOO;40;WHITE;CASUAL;MEN;SHOES;3950 da;
101876412;COOPER 4PR;8684317884199;KINETIX;FOO;41;WHITE;CASUAL;MEN;SHOES;3950 da;
101876412;COOPER 4PR;8684317884205;KINETIX;FOO;42;WHITE;CASUAL;MEN;SHOES;3950 da;
101876412;COOPER 4PR;8684317884212;KINETIX;FOO;43;WHITE;CASUAL;MEN;SHOES;3950 da;
101876412;COOPER 4PR;8684317884229;KINETIX;FOO;44;WHITE;CASUAL;MEN;SHOES;3950 da;
101876413;COOPER 4PR;8684317884236;KINETIX;FOO;40;BLACK;CASUAL;MEN;SHOES;4750 da;
101876413;COOPER 4PR;8684317884243;KINETIX;FOO;41;BLACK;CASUAL;MEN;SHOES;4750 da;
101876413;COOPER 4PR;8684317884250;KINETIX;FOO;42;BLACK;CASUAL;MEN;SHOES;4750 da;
101876413;COOPER 4PR;8684317884267;KINETIX;FOO;43;BLACK;CASUAL;MEN;SHOES;4750 da;
101876413;COOPER 4PR;8684317884274;KINETIX;FOO;44;BLACK;CASUAL;MEN;SHOES;4750 da;
101878425;324503.Z 4PR;8684365290713;POLARIS;FOO;36;BEIGE;CASUAL;WOMEN;SHOES;4750 da;
101878425;324503.Z 4PR;8684365290737;POLARIS;FOO;38;BEIGE;CASUAL;WOMEN;SHOES;4750 da;
101878425;324503.Z 4PR;8684365290744;POLARIS;FOO;39;BEIGE;CASUAL;WOMEN;SHOES;4750 da;
101879069;TRV2611.Z4PR;8684365453484;TRAVEL SOFT;FOO;38;WHITE;COMFOR;WOMEN;SHOES;4950 da;
101879069;TRV2611.Z4PR;8684365453491;TRAVEL SOFT;FOO;39;WHITE;COMFOR;WOMEN;SHOES;4950 da;
101879205;166509.Z4PR;8684365446820;POLARIS;FOO;37;BLACK;COMFOR;WOMEN;SHOES;4950 da;
101879205;166509.Z4PR;8684365446851;POLARIS;FOO;40;BLACK;COMFOR;WOMEN;SHOES;4950 da;
101879251;166529.Z4PR;8684365447483;POLARIS;FOO;38;L BROWN;COMFOR;WOMEN;SHOES;4950 da;
101879251;166529.Z4PR;8684365447490;POLARIS;FOO;39;L BROWN;COMFOR;WOMEN;SHOES;4950 da;
101879251;166529.Z4PR;8684365447506;POLARIS;FOO;40;L BROWN;COMFOR;WOMEN;SHOES;4950 da;
101879282;162989.SZ4PR;8684365449173;POLARIS;FOO;38;BLACK;COMFOR;WOMEN;SHOES;3950 da;
101879282;162989.SZ4PR;8684365449180;POLARIS;FOO;39;BLACK;COMFOR;WOMEN;SHOES;3950 da;
101879282;162989.SZ4PR;8684365449197;POLARIS;FOO;40;BLACK;COMFOR;WOMEN;SHOES;3950 da;
101879282;162989.SZ4PR;8684365449203;POLARIS;FOO;41;BLACK;COMFOR;WOMEN;SHOES;3950 da;
101879285;165041.Z4PR;8684365448831;POLARIS;FOO;36;BLACK;COMFOR;WOMEN;SHOES;2450 da;
101879285;165041.Z4PR;8684365448848;POLARIS;FOO;37;BLACK;COMFOR;WOMEN;SHOES;2450 da;
101879285;165041.Z4PR;8684365448855;POLARIS;FOO;38;BLACK;COMFOR;WOMEN;SHOES;2450 da;
101879285;165041.Z4PR;8684365448862;POLARIS;FOO;39;BLACK;COMFOR;WOMEN;SHOES;2450 da;
101879285;165041.Z4PR;8684365448879;POLARIS;FOO;40;BLACK;COMFOR;WOMEN;SHOES;2450 da;
101879285;165041.Z4PR;8684365448930;POLARIS;FOO;41;BLACK;COMFOR;WOMEN;SHOES;2450 da;
101879317;166556.Z4PR;8684365450667;POLARIS;FOO;36;BLACK;COMFOR;WOMEN;SHOES;7450 da;
101879317;166556.Z4PR;8684365450674;POLARIS;FOO;37;BLACK;COMFOR;WOMEN;SHOES;7450 da;
101879317;166556.Z4PR;8684365450681;POLARIS;FOO;38;BLACK;COMFOR;WOMEN;SHOES;7450 da;
101879317;166556.Z4PR;8684365450698;POLARIS;FOO;39;BLACK;COMFOR;WOMEN;SHOES;7450 da;
101879317;166556.Z4PR;8684365450704;POLARIS;FOO;40;BLACK;COMFOR;WOMEN;SHOES;7450 da;
101886187;COBSE.F4PR;8684365293615;POLARIS;FOO;31;ROSE RED;LEISUR;GIRL;SHOES;7450 da;
101886187;COBSE.F4PR;8684365293622;POLARIS;FOO;32;ROSE RED;LEISUR;GIRL;SHOES;7450 da;
101886187;COBSE.F4PR;8684365293653;POLARIS;FOO;35;ROSE RED;LEISUR;GIRL;SHOES;7450 da;
101888024;POZZEN 4PR;8684365744049;KINETIX;FOO;36;BROWN;CASUAL;WOMEN;BOOTS;7450 da;
101888024;POZZEN 4PR;8684365744063;KINETIX;FOO;38;BROWN;CASUAL;WOMEN;BOOTS;7450 da;
101888024;POZZEN 4PR;8684365744070;KINETIX;FOO;39;BROWN;CASUAL;WOMEN;BOOTS;7450 da;
101888522;102521.M 4PR;8684365001524;POLARIS;FOO;42;BLACK;COMFOR;MEN;SHOES;6450 da;
101891985;324041.Z 4PR;8684365297521;POLARIS;FOO;36;D RED;DRESS;WOMEN;SHOES;6450 da;
101891985;324041.Z 4PR;8684365297538;POLARIS;FOO;37;D RED;DRESS;WOMEN;SHOES;6450 da;
101891985;324041.Z 4PR;8684365297545;POLARIS;FOO;38;D RED;DRESS;WOMEN;SHOES;6450 da;
101891985;324041.Z 4PR;8684365297552;POLARIS;FOO;39;D RED;DRESS;WOMEN;SHOES;6450 da;
101891985;324041.Z 4PR;8684365297569;POLARIS;FOO;40;D RED;DRESS;WOMEN;SHOES;6450 da;
101891985;324041.Z 4PR;8684365297583;POLARIS;FOO;41;D RED;DRESS;WOMEN;SHOES;6450 da;
101892159;KASTE.F4PR;8684365338422;POLARIS;FOO;35;BLACK;LEISUR;BOY;SHOES;6450 da;
101892159;KASTE.F4PR;8684365338422;POLARIS;FOO;35;BLACK;LEISUR;BOY;SHOES;6450 da;
101892159;KASTE.F4PR;8684365338392;POLARIS;FOO;32;BLACK;LEISUR;BOY;SHOES;6450 da;
101892159;KASTE.F4PR;8684365338415;POLARIS;FOO;34;BLACK;LEISUR;BOY;SHOES;6450 da;
101895621;22K-426 4PR;8684317587175;BUTIGO;FOO;37;BLACK;DRESS;WOMEN;SHOES;6950 da;
101895621;22K-426 4PR;8684317587199;BUTIGO;FOO;39;BLACK;DRESS;WOMEN;SHOES;6950 da;
101895621;22K-426 4PR;8684317587205;BUTIGO;FOO;40;BLACK;DRESS;WOMEN;SHOES;6950 da;
101895707;TRX24K-513 4PR;8684317589407;TOREX;FOO;36;BLACK;CASUAL;WOMEN;SHOES;6950 da;
101895712;TRX24K-611 4PR;8684317590717;TOREX;FOO;37;BLACK;CASUAL;WOMEN;SHOES;6950 da;
101895712;TRX24K-611 4PR;8684317590731;TOREX;FOO;39;BLACK;CASUAL;WOMEN;SHOES;6950 da;
101897411;WARNI.I4PR;8684365339078;POLARIS;FOO;21;NAVY;CASUAL;BOY;BOOTS;6950 da;
101897411;WARNI.I4PR;8684365339085;POLARIS;FOO;22;NAVY;CASUAL;BOY;BOOTS;6950 da;
101897411;WARNI.I4PR;8684365339092;POLARIS;FOO;23;NAVY;CASUAL;BOY;BOOTS;6950 da;
101897411;WARNI.I4PR;8684365339054;POLARIS;FOO;19;NAVY;CASUAL;BOY;BOOTS;6950 da;
101897411;WARNI.I4PR;8684365339061;POLARIS;FOO;20;NAVY;CASUAL;BOY;BOOTS;6950 da;
101897489;KASTE.F4PR;8684365338507;POLARIS;FOO;33;NAVY;LEISUR;BOY;SHOES;5250 da;
101897489;KASTE.F4PR;8684365338514;POLARIS;FOO;34;NAVY;LEISUR;BOY;SHOES;5250 da;
101897489;KASTE.F4PR;8684365338521;POLARIS;FOO;35;NAVY;LEISUR;BOY;SHOES;5250 da;
101897489;KASTE.F4PR;8684365338521;POLARIS;FOO;35;NAVY;LEISUR;BOY;SHOES;5250 da;
101897489;KASTE.F4PR;8684365338514;POLARIS;FOO;34;NAVY;LEISUR;BOY;SHOES;5250 da;
101897489;KASTE.F4PR;8684365338507;POLARIS;FOO;33;NAVY;LEISUR;BOY;SHOES;5250 da;
101897489;KASTE.F4PR;8684365338491;POLARIS;FOO;32;NAVY;LEISUR;BOY;SHOES;5250 da;
101897920;DOMINIC S 4PR;8684317691797;TOREX;FOO;42;BLACK;CASUAL;MEN;SHOES;3950 da;
101897920;DOMINIC S 4PR;8684317691803;TOREX;FOO;43;BLACK;CASUAL;MEN;SHOES;3950 da;
101897920;DOMINIC S 4PR;8684317691810;TOREX;FOO;44;BLACK;CASUAL;MEN;SHOES;3950 da;
101897920;DOMINIC S 4PR;8684317691773;TOREX;FOO;40;BLACK;CASUAL;MEN;SHOES;3950 da;
101897981;TOSA SLV 4PR;8684317690684;OXIDE;FOO;41;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690677;OXIDE;FOO;40;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690721;OXIDE;FOO;45;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690691;OXIDE;FOO;42;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690707;OXIDE;FOO;43;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690714;OXIDE;FOO;44;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690714;OXIDE;FOO;44;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690707;OXIDE;FOO;43;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690691;OXIDE;FOO;42;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690721;OXIDE;FOO;45;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690677;OXIDE;FOO;40;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101897981;TOSA SLV 4PR;8684317690684;OXIDE;FOO;41;MULTI COLOUR;CASUAL;MEN;SHOES;4750 da;
101898213;DOM 4PR;8684317692503;TOREX;FOO;41;D GREY;CASUAL;MEN;SHOES;5750 da;
101898213;DOM 4PR;8684317692510;TOREX;FOO;42;D GREY;CASUAL;MEN;SHOES;5750 da;
101898213;DOM 4PR;8684317692527;TOREX;FOO;43;D GREY;CASUAL;MEN;SHOES;5750 da;
101898213;DOM 4PR;8684317692534;TOREX;FOO;44;D GREY;CASUAL;MEN;SHOES;5750 da;
101898544;DOSTY 4PR;8684317725263;GARAMOND;FOO;42;BLACK;DRESS;MEN;SHOES;5250 da;
101900183;EDGAR -JJ 4PR;8684317717862;GARAMOND;FOO;42;NAVY;DRESS;MEN;SHOES;5250 da;
101900183;EDGAR -JJ 4PR;8684317717879;GARAMOND;FOO;43;NAVY;DRESS;MEN;SHOES;5250 da;
101900908;FURBA G 4PR;8684317736191;I COOL;FOO;38;BLACK;LEISUR;GIRL;SHOES;5250 da;
101900908;FURBA G 4PR;8684317736207;I COOL;FOO;39;BLACK;LEISUR;GIRL;SHOES;5250 da;
101900908;FURBA G 4PR;8684317736214;I COOL;FOO;40;BLACK;LEISUR;GIRL;SHOES;5250 da;
101901635;NOVEMBER-INT 4PR;8684365548166;KINETIX;FOO;35;WHITE;LEISUR;GIRL;SHOES;5450 da;
101901635;NOVEMBER-INT 4PR;8684365548166;KINETIX;FOO;35;WHITE;LEISUR;GIRL;SHOES;5450 da;
101901635;NOVEMBER-INT 4PR;8684365548142;KINETIX;FOO;33;WHITE;LEISUR;GIRL;SHOES;5450 da;
101901643;UNIQE-INT 4PR;8684365547831;POLARIS;FOO;26;L GREY;CASUAL;GIRL;BOOTS;5450 da;
101901643;UNIQE-INT 4PR;8684365547848;POLARIS;FOO;27;L GREY;CASUAL;GIRL;BOOTS;5450 da;
101901643;UNIQE-INT 4PR;8684365547855;POLARIS;FOO;28;L GREY;CASUAL;GIRL;BOOTS;5450 da;
101901643;UNIQE-INT 4PR;8684365547862;POLARIS;FOO;29;L GREY;CASUAL;GIRL;BOOTS;5450 da;
101901643;UNIQE-INT 4PR;8684365547879;POLARIS;FOO;30;L GREY;CASUAL;GIRL;BOOTS;5450 da;
101901643;UNIQE-INT 4PR;8684365547879;POLARIS;FOO;30;L GREY;CASUAL;GIRL;BOOTS;5450 da;
101901905;INT1223K028 4PR;8684365542096;BUTIGO;FOO;36;KHAKI;CASUAL;WOMEN;BOOTS;3250 da;
101901905;INT1223K028 4PR;8684365542119;BUTIGO;FOO;38;KHAKI;CASUAL;WOMEN;BOOTS;3250 da;
101901905;INT1223K028 4PR;8684365542133;BUTIGO;FOO;40;KHAKI;CASUAL;WOMEN;BOOTS;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805214;KINETIX;FOO;32;WHITE;LEISUR;BOY;SHOES;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805245;KINETIX;FOO;35;WHITE;LEISUR;BOY;SHOES;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805238;KINETIX;FOO;34;WHITE;LEISUR;BOY;SHOES;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805238;KINETIX;FOO;34;WHITE;LEISUR;BOY;SHOES;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805214;KINETIX;FOO;32;WHITE;LEISUR;BOY;SHOES;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805221;KINETIX;FOO;33;WHITE;LEISUR;BOY;SHOES;3250 da;
101913001;NOVEMBRE.F-INT 4PR;8684365805207;KINETIX;FOO;31;WHITE;LEISUR;BOY;SHOES;3250 da;
101915584;ADEL.P4PR;8684365728698;MINNIES MOUSE;FOO;27;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915584;ADEL.P4PR;8684365728711;MINNIES MOUSE;FOO;29;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915584;ADEL.P4PR;8684365728728;MINNIES MOUSE;FOO;30;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915626;POYLO.P4PR;8684365728797;MINNIES MOUSE;FOO;27;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915626;POYLO.P4PR;8684365728803;MINNIES MOUSE;FOO;28;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915626;POYLO.P4PR;8684365728810;MINNIES MOUSE;FOO;29;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915626;POYLO.P4PR;8684365728827;MINNIES MOUSE;FOO;30;BLACK;CASUAL;GIRL;BOOTS;3250 da;
101915683;322528.Z 4PR;8684365776576;POLARIS;FOO;37;WHITE;CASUAL;WOMEN;BOOTS;3250 da;
101915683;322528.Z 4PR;8684365776583;POLARIS;FOO;38;WHITE;CASUAL;WOMEN;BOOTS;3250 da;
101915683;322528.Z 4PR;8684365776590;POLARIS;FOO;39;WHITE;CASUAL;WOMEN;BOOTS;3250 da;
101915683;322528.Z 4PR;8684365776606;POLARIS;FOO;40;WHITE;CASUAL;WOMEN;BOOTS;3250 da;
101915883;324643.Z 4PR;8684365774237;POLARIS;FOO;36;BEIGE;CASUAL;WOMEN;BOOTS;9850 da;
101915883;324643.Z 4PR;8684365774244;POLARIS;FOO;37;BEIGE;CASUAL;WOMEN;BOOTS;9850 da;
101915883;324643.Z 4PR;8684365774251;POLARIS;FOO;38;BEIGE;CASUAL;WOMEN;BOOTS;9850 da;
101915883;324643.Z 4PR;8684365774268;POLARIS;FOO;39;BEIGE;CASUAL;WOMEN;BOOTS;9850 da;
101922360;BTS LILAC FROZEN KL 4PR;8684365591551;FROZEN;ACC;STD;LILA MULTI;GENERA;GIRL;BAG;9950 da;
101926193;INT1124K004 4PR;8684365821238;TOREX;FOO;41;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821245;TOREX;FOO;42;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821252;TOREX;FOO;43;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821269;TOREX;FOO;44;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821276;TOREX;FOO;45;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821276;TOREX;FOO;45;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821269;TOREX;FOO;44;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821252;TOREX;FOO;43;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821245;TOREX;FOO;42;BLACK;CASUAL;MEN;SHOES;9950 da;
101926193;INT1124K004 4PR;8684365821238;TOREX;FOO;41;BLACK;CASUAL;MEN;SHOES;9950 da;
101926194;INT1124K004 4PR;8684365821290;TOREX;FOO;41;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821306;TOREX;FOO;42;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821313;TOREX;FOO;43;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821337;TOREX;FOO;45;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821320;TOREX;FOO;44;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821320;TOREX;FOO;44;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821337;TOREX;FOO;45;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821313;TOREX;FOO;43;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821306;TOREX;FOO;42;WHITE;CASUAL;MEN;SHOES;4250 da;
101926194;INT1124K004 4PR;8684365821290;TOREX;FOO;41;WHITE;CASUAL;MEN;SHOES;4250 da;
101926197;INT1124K006 4PR;8684365821474;TOREX;FOO;40;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821481;TOREX;FOO;41;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821528;TOREX;FOO;45;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821498;TOREX;FOO;42;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821504;TOREX;FOO;43;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821511;TOREX;FOO;44;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821511;TOREX;FOO;44;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821504;TOREX;FOO;43;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821498;TOREX;FOO;42;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821528;TOREX;FOO;45;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821481;TOREX;FOO;41;GREY;CASUAL;MEN;SHOES;4950 da;
101926197;INT1124K006 4PR;8684365821474;TOREX;FOO;40;GREY;CASUAL;MEN;SHOES;4950 da;
101928303;INT1224K015 4PR;8684365843254;KINETIX;FOO;36;BROWN;CASUAL;WOMEN;BOOTS;3950 da;
101928303;INT1224K015 4PR;8684365843261;KINETIX;FOO;37;BROWN;CASUAL;WOMEN;BOOTS;3950 da;
101928303;INT1224K015 4PR;8684365843278;KINETIX;FOO;38;BROWN;CASUAL;WOMEN;BOOTS;3950 da;
101928303;INT1224K015 4PR;8684365843285;KINETIX;FOO;39;BROWN;CASUAL;WOMEN;BOOTS;3950 da;
101928303;INT1224K015 4PR;8684365843292;KINETIX;FOO;40;BROWN;CASUAL;WOMEN;BOOTS;3950 da;
101928304;INT1224K015 4PR;8684365843308;KINETIX;FOO;36;BLACK;CASUAL;WOMEN;BOOTS;4250 da;
101928304;INT1224K015 4PR;8684365843315;KINETIX;FOO;37;BLACK;CASUAL;WOMEN;BOOTS;4250 da;
101928304;INT1224K015 4PR;8684365843322;KINETIX;FOO;38;BLACK;CASUAL;WOMEN;BOOTS;4250 da;
101928304;INT1224K015 4PR;8684365843339;KINETIX;FOO;39;BLACK;CASUAL;WOMEN;BOOTS;4250 da;
101928304;INT1224K015 4PR;8684365843346;KINETIX;FOO;40;BLACK;CASUAL;WOMEN;BOOTS;4250 da;
101928304;INT1224K015 4PR;8684365843339;KINETIX;FOO;39;BLACK;CASUAL;WOMEN;BOOTS;4250 da;
101928319;INT1224K035 4PR;8684365845135;KINETIX;FOO;36;BROWN;CASUAL;WOMEN;BOOTS;3750 da;
101928319;INT1224K035 4PR;8684365845142;KINETIX;FOO;37;BROWN;CASUAL;WOMEN;BOOTS;3750 da;
101928319;INT1224K035 4PR;8684365845159;KINETIX;FOO;38;BROWN;CASUAL;WOMEN;BOOTS;3750 da;
101928319;INT1224K035 4PR;8684365845166;KINETIX;FOO;39;BROWN;CASUAL;WOMEN;BOOTS;3750 da;
101928319;INT1224K035 4PR;8684365845173;KINETIX;FOO;40;BROWN;CASUAL;WOMEN;BOOTS;3750 da;
101928320;INT1224K035 4PR;8684365845180;KINETIX;FOO;36;BLACK;CASUAL;WOMEN;BOOTS;3950 da;
101928320;INT1224K035 4PR;8684365845197;KINETIX;FOO;37;BLACK;CASUAL;WOMEN;BOOTS;3950 da;
101928320;INT1224K035 4PR;8684365845203;KINETIX;FOO;38;BLACK;CASUAL;WOMEN;BOOTS;3950 da;
101928320;INT1224K035 4PR;8684365845210;KINETIX;FOO;39;BLACK;CASUAL;WOMEN;BOOTS;3950 da;
101928320;INT1224K035 4PR;8684365845227;KINETIX;FOO;40;BLACK;CASUAL;WOMEN;BOOTS;3950 da;
101928544;322528.Z 4PR;8684365849751;POLARIS;FOO;36;BLACK;CASUAL;WOMEN;BOOTS;3750 da;
101928544;322528.Z 4PR;8684365849768;POLARIS;FOO;37;BLACK;CASUAL;WOMEN;BOOTS;3750 da;
101928544;322528.Z 4PR;8684365849775;POLARIS;FOO;38;BLACK;CASUAL;WOMEN;BOOTS;3750 da;
101928544;322528.Z 4PR;8684365849782;POLARIS;FOO;39;BLACK;CASUAL;WOMEN;BOOTS;3750 da;
101928544;322528.Z 4PR;8684365849799;POLARIS;FOO;40;BLACK;CASUAL;WOMEN;BOOTS;3750 da;
101928544;322528.Z 4PR;8684365849799;POLARIS;FOO;40;BLACK;CASUAL;WOMEN;BOOTS;3750 da;
101929596;353617.M P 4PR;8684365896656;GARAMOND;FOO;42;BLACK;DRESS;MEN;SHOES;3750 da;
